"index";"series_name";"network";"season";"title";"imdb";"engagement";"date_aired";"run_time";"format";"monster_name";"monster_gender";"monster_type";"monster_subtype";"monster_species";"monster_real";"monster_amount";"trap_work_first";"setting_terrain";"setting_country_state";"suspects_amount";"culprit_gender";"motive";"door_gag";"number_of_snacks";"split_up";"another_mystery";"set_a_trap";"jeepers";"jinkies";"my_glasses";"just_about_wrapped_up";"zoinks";"groovy";"scooby_doo_where_are_you";"rooby_rooby_roo";"caught_by";"captured";"unmasked";"guest_stars"
67;"The Scooby-Doo Show";"ABC";"1";"The Ghost of the Bad Humor Man";7.7;84;"1976-12-11";24;"TV Series";"Strawberry Technicolor Phantom, Chocolate Technicolor Phantom, Vanilla Technicolor Phantom";"Male, Male, Male";"Ghost, Ghost, Ghost";"Phantom, Phantom, Phantom";"Human, Human, Human";"FALSE";3;"FALSE";"Urban";"United States";2;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;5;0;0;2;"";"";"Daphnie, Velma";""
68;"The Scooby-Doo Show";"ABC";"1";"The Spirits of '76";7.5;81;"1976-12-18";24;"TV Series";"Ghost of Benedict Arnold, Ghost of William Demont, Ghost of Major Andre";"Male, Male, Male";"Ghost, Ghost, Ghost";"Statue, Statue, Statue";"Human, Human, Human";"FALSE";3;"FALSE";"Urban";"Washington D.C.";3;"Male,Male";"Counterfeit";"FALSE";"0";1;0;0;0;1;0;0;3;0;0;1;"Scooby";"";"Fred, Velma, Shaggy";""
69;"The Scooby-Doo Show";"ABC";"2";"The Curse of the Viking Lake";7.4;71;"1977-09-10";24;"TV Series";"Viking Ghost, Viking Ghost, Viking Ghost";"Male, Male, Male";"Ghost, Ghost, Ghost";"Viking, Viking, Viking";"Human, Human, Human";"FALSE";3;"";"Forest";"United States";3;"Male";"Natural Resource";"FALSE";"0";2;1;0;3;0;0;0;8;0;0;1;"";"Fred, Daphnie, Velma";"";""
70;"Laff-a-Lympics";"ABC";"1";"The Swiss Alps";6.9;25;"1977-09-10";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Mountain";"Switzerland";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;4;"";"";"";"Blue Falcon"
71;"Laff-a-Lympics";"ABC";"1";"Tokyo, Japan";6.9;25;"1977-09-10";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Japan";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;2;"";"";"";"Scooby Dum, Blue Falcon"
72;"The Scooby-Doo Show";"ABC";"2";"Vampire Bats and Scaredy Cats";8.2;104;"1977-09-17";24;"TV Series";"Gramps the Vamp";"Male";"Undead";"Vampire";"Human";"FALSE";1;"FALSE";"Island";"United States";5;"Male";"Competition";"FALSE";"0";0;0;1;0;1;0;0;11;0;1;0;"Shaggy";"";"Fred";"Scooby Dum"
73;"Laff-a-Lympics";"ABC";"1";"Acapulco";6.3;23;"1977-09-17";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Coast";"Mexico";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
74;"Laff-a-Lympics";"ABC";"1";"England";6.3;23;"1977-09-17";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"England";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;1;0;"";"";"";"Blue Falcon"
75;"The Scooby-Doo Show";"ABC";"2";"Hang in There, Scooby-Doo";7.4;76;"1977-09-24";24;"TV Series";"Pterodactyl Ghost";"Male";"Ghost";"Pterodactyl";"Dinosaur";"FALSE";1;"";"Mountain";"United States";2;"Male";"Theft";"FALSE";"0";0;0;0;3;0;0;0;10;0;0;1;"Shaggy, Scooby";"";"Fred";""
76;"Laff-a-Lympics";"ABC";"1";"Florida";7.1;22;"1977-09-24";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Swamp";"Florida";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
77;"Laff-a-Lympics";"ABC";"1";"China";7.1;22;"1977-09-24";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Hong Kong";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";"Blue Falcon"
78;"The Scooby-Doo Show";"ABC";"2";"The Chiller Diller Movie Thriller";7.9;77;"1977-10-01";24;"TV Series";"Phantom of Milo Booth";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"TRUE";"Rural";"United States";6;"Male";"Competition";"FALSE";"0";1;0;0;0;2;0;1;10;0;0;1;"Fred, Shaggy";"Fred, Daphnie, Velma, Shaggy, Scooby";"Fred";"Scooby Dum"
79;"Laff-a-Lympics";"ABC";"1";"The Sahara Desert";7.2;21;"1977-10-01";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Africa";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
80;"Laff-a-Lympics";"ABC";"1";"Scotland";7.2;21;"1977-10-01";12;"TV Series (segmented)";"Lochness Monster";"Female";"Animal";"Lochness Monster";"Lochness Monster";"TRUE";1;"";"Rural";"Scotland";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum"
81;"The Scooby-Doo Show";"ABC";"2";"The Spooky Case of the Grand Prix Race";7.4;75;"1977-10-08";24;"TV Series";"Phantom Racer";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Desert";"United States";4;"Male";"Theft";"FALSE";"0";1;0;0;7;0;0;0;10;0;0;1;"Shaggy";"Shaggy";"Velma";""
82;"Laff-a-Lympics";"ABC";"1";"France";6.8;19;"1977-10-08";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"France";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
83;"Laff-a-Lympics";"ABC";"1";"Australia";6.8;19;"1977-10-08";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"Australia";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
84;"The Scooby-Doo Show";"ABC";"2";"The Ozrk Witch";8.1;78;"1977-10-15";24;"TV Series";"Ghost of Witch McCoy, Zombie";"Female, Male, ";"Ghost, Undead";"Witch, Zombie";"Human, Human";"FALSE";2;"TRUE";"Forest";"United States";3;"Female,Male";"Smuggling";"FALSE";"0";2;0;0;1;0;0;1;9;0;0;1;"";"Velma, Shaggy, Scooby";"";""
85;"Laff-a-Lympics";"ABC";"1";"Athens, Greece";6.8;19;"1977-10-15";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"Greece";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
86;"Laff-a-Lympics";"ABC";"1";"The Ozarks";6.8;19;"1977-10-15";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"Missouri";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
87;"The Scooby-Doo Show";"ABC";"2";"Creepy Cruise";7.7;78;"1977-10-22";24;"TV Series";"Futuristic Monster";"Male";"Animal";"Humanoid";"Insect";"FALSE";1;"TRUE";"Ocean";"United States";2;"Male,Male";"Theft";"FALSE";"0";1;0;0;7;0;0;0;8;0;0;1;"";"Shaggy, Scooby";"";""
88;"Laff-a-Lympics";"ABC";"1";"Italy";6.6;18;"1977-10-22";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Italy";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;1;0;"";"";"";"Blue Falcon"
89;"Laff-a-Lympics";"ABC";"1";"Kitty Hawk, North Carolina";6.6;18;"1977-10-22";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"North Carolina";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
90;"The Scooby-Doo Show";"ABC";"2";"The Creepy Heap from the Deep";7.4;71;"1977-10-29";24;"TV Series";"Creepy Heap from the Deep, Soulless Captain Clements";"Male, Male";"Animal, Undead";"Sea-Monster, Possessed";"Sea-Monster, Human";"FALSE";2;"TRUE";"Coast";"United States";2;"Male,Male";"Smuggling";"FALSE";"1 box";0;0;1;0;2;0;0;10;0;0;1;"Fred";"";"";""
91;"Laff-a-Lympics";"ABC";"1";"Egypt";6.4;18;"1977-10-29";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Egypt";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum"
92;"Laff-a-Lympics";"ABC";"1";"Sherwood Forest";6.4;18;"1977-10-29";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Forest";"England";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
93;"Laff-a-Lympics";"ABC";"1";"Spain";6.0;22;"1977-11-05";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Spain";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
94;"Laff-a-Lympics";"ABC";"1";"The Himalayas";6.0;22;"1977-11-05";12;"TV Series (segmented)";"Abominable Snowman, Abominable Snowwoman";"Male, Female";"Animal, Animal";"Yeti, Yeti";"Snow-Monster, Snow-Monster";"TRUE";2;"";"Mountain";"Nepal";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
95;"Laff-a-Lympics";"ABC";"1";"India";6.7;23;"1977-11-12";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Jungle";"India";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;1;0;1;0;"";"";"";""
96;"Laff-a-Lympics";"ABC";"1";"Israel";6.7;23;"1977-11-12";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Israel";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";""
97;"Laff-a-Lympics";"ABC";"1";"Africa";6.4;20;"1977-11-19";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Jungle";"Africa";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";"Scooby Dum"
98;"Laff-a-Lympics";"ABC";"1";"San Francisco";6.4;20;"1977-11-19";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"California";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
99;"Laff-a-Lympics";"ABC";"1";"The Grand Canyon";6.3;22;"1977-11-26";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Arizona";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";"Blue Falcon"
100;"Laff-a-Lympics";"ABC";"1";"Ireland";6.3;22;"1977-11-26";12;"TV Series (segmented)";"Leprechaun";"Male";"Mythical";"Magician";"Leprechaun";"TRUE";1;"";"Rural";"Ireland";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
101;"Laff-a-Lympics";"ABC";"1";"Hawaii";6.9;18;"1977-12-03";12;"TV Series (segmented)";"Prehistoric Dinosaur";"Male";"Animal";"Dinosaur";"Dinosaur";"TRUE";1;"";"Island";"Hawaii";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
102;"Laff-a-Lympics";"ABC";"1";"Norway";6.9;18;"1977-12-03";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Snow";"Norway";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
103;"Laff-a-Lympics";"ABC";"1";"North Pole";6.8;18;"1977-12-10";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Snow";"Canada";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
104;"Laff-a-Lympics";"ABC";"1";"Tahiti";6.8;18;"1977-12-10";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Island";"French Polynesia";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
105;"Laff-a-Lympics";"ABC";"1";"Arizona";6.9;18;"1977-12-17";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Arizona";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
106;"Laff-a-Lympics";"ABC";"1";"Holland";6.9;18;"1977-12-17";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"Netherlands";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"";"";"";""
107;"Laff-a-Lympics";"ABC";"1";"Quebec";7.0;21;"1977-12-24";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Canada";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
108;"Laff-a-Lympics";"ABC";"1";"Baghdad";7.0;21;"1977-12-24";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Iraq";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
109;"The Scooby-Doo Show";"ABC";"3";"Watch Out! The Willawa!";7.5;96;"1978-09-09";22;"TV Series";"Willawa, Owl Men, Owl Men";"Male, Male, Male";"Animal, Animal, Animal";"Owl, Humanoid, Humanoid";"Owl, Owl, Owl";"FALSE";3;"FALSE";"Forest";"Indian Reserve";1;"Male";"Smuggling";"FALSE";"4";0;0;0;4;0;0;0;10;0;0;0;"Scooby";"";"Scooby";""
110;"Laff-a-Lympics";"ABC";"2";"Russia";6.7;13;"1978-09-09";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Snow";"Russia";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
111;"Laff-a-Lympics";"ABC";"2";"Caribbean";6.7;13;"1978-09-09";12;"TV Series (segmented)";"Ghost of Blue Beard";"Male";"Ghost";"Pirate";"Human";"TRUE";1;"";"Island";"Caribbean";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
112;"The Scooby-Doo Show";"ABC";"3";"A Creepy Tangle in the Bermuda Triangle";7.3;101;"1978-09-16";23;"TV Series";"Skeleton Men, Skeleton Men, Skeleton Men";"Male, Male, Male";"Undead, Undead, Undead";"Skeleton, Skeleton, Skeleton";"Human, Human, Human";"FALSE";3;"TRUE";"Island";"Bermuda Triangle";2;"Male";"Theft";"FALSE";"6";0;0;0;2;1;0;0;9;0;0;1;"Fred";"Fred, Daphnie, Velma";"Fred, Velma, Shaggy";""
113;"Laff-a-Lympics";"ABC";"2";"New York";6.9;15;"1978-09-16";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"New York";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
114;"Laff-a-Lympics";"ABC";"2";"Turkey";6.9;15;"1978-09-16";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Turkey";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum"
115;"The Scooby-Doo Show";"ABC";"3";"A Scary Night with a Snow Beast Fright";7.1;98;"1978-09-23";23;"TV Series";"Snow Beast";"Male";"Animal";"Beast";"Snow-Monster";"FALSE";1;"TRUE";"Snow";"Canada";3;"Male";"Natural Resource";"FALSE";"4";0;0;0;6;0;0;1;8;0;1;1;"Scooby";"";"Scooby";""
116;"Laff-a-Lympics";"ABC";"2";"South America";6.6;15;"1978-09-23";12;"TV Series (segmented)";"Annabelle";"Female";"Mythical";"Amazonian";"Amazonian";"TRUE";1;"";"Jungle";"Brazil";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum"
117;"Laff-a-Lympics";"ABC";"2";"Transylvania";6.6;15;"1978-09-23";12;"TV Series (segmented)";"Frankenstein's Monster, Vampires, Living Trees, Monster of the Black Lagoon";"Male, Male, Male, Male";"Undead, Undead, Plant, Animal";"Frankenstein's Monster, Vampire, Tree, Serpent";"Human, Human, Tree, Swamp Monster";"TRUE";4;"";"Rural";"Romania";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
118;"The Scooby-Doo Show";"ABC";"3";"To Switch a Witch";8.0;107;"1978-09-30";23;"TV Series";"Ghost Witch of Old Salem";"Female";"Ghost";"Witch";"Human";"FALSE";1;"FALSE";"Rural";"Massachusetts";3;"Female,Male";"Inheritance";"FALSE";"0";0;0;0;3;0;0;0;7;0;0;1;"";"";"";""
119;"Laff-a-Lympics";"ABC";"2";"French Riviera";6.6;16;"1978-09-30";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"France";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;0;"";"";"";""
120;"Laff-a-Lympics";"ABC";"2";"New Zealand";6.6;16;"1978-09-30";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Rural";"New Zealand";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum, Blue Falcon"
121;"The Scooby-Doo Show";"ABC";"3";"The Tar Monster";7.6;92;"1978-10-07";22;"TV Series";"Tar Monster";"Male";"Possessed Object";"Tar";"Creature";"FALSE";1;"TRUE";"Cave";"Turkey";3;"Male";"Treasure";"FALSE";"0";0;0;0;7;2;0;0;9;0;2;1;"Fred";"";"Fred";""
122;"Laff-a-Lympics";"ABC";"2";"New Orleans";6.5;15;"1978-10-07";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Louisiana";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
123;"Laff-a-Lympics";"ABC";"2";"Atlantis";6.5;15;"1978-10-07";12;"TV Series (segmented)";"Giant Squid";"Male";"Animal";"GIant";"Squid";"TRUE";1;"";"Ocean";"Atlantis";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
124;"The Scooby-Doo Show";"ABC";"3";"A Highland Fling with a Monstrous Thing";7.7;90;"1978-10-14";23;"TV Series";"Ghost of Finnyan McDuff, Loch Ness Monster";"Male, Female";"Ghost, Mythical";"Phantom, Loch Ness Monster";"Human, Dinosaur";"FALSE";2;"TRUE";"Rural";"Scotland";3;"Male";"Smuggling";"TRUE";"0";0;0;0;4;1;0;0;7;0;0;1;"Scooby";"Shaggy, Scooby";"Fred";""
125;"Laff-a-Lympics";"ABC";"2";"Morocco";6.4;14;"1978-10-14";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"Morocco";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
126;"Laff-a-Lympics";"ABC";"2";"Washington D.C.";6.4;14;"1978-10-14";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Washington D.C.";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
127;"The Scooby-Doo Show";"ABC";"3";"The Creepy Case of Old Iron Face";7.7;80;"1978-10-21";23;"TV Series";"Old Iron Face";"Male";"Disguised";"Pirate";"Human";"FALSE";1;"TRUE";"Island";"United States";3;"Female";"Smuggling";"FALSE";"6";0;0;0;6;2;0;0;9;0;1;1;"Fred";"";"Velma";""
128;"Laff-a-Lympics";"ABC";"2";"Canada";6.2;13;"1978-10-21";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Forest";"Canada";0;"";"";"FALSE";"1";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
129;"Laff-a-Lympics";"ABC";"2";"Warsaw, Poland";6.2;13;"1978-10-21";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Poland";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Scooby Dum"
130;"The Scooby-Doo Show";"ABC";"3";"Jeepers, It's the Jaguaro!";7.2;91;"1978-10-28";22;"TV Series";"Jaguaro";"Male";"Animal";"Beast";"Jungle-Monster";"FALSE";1;"TRUE";"Jungle";"Brazil";4;"Male,Male";"Natural Resource";"FALSE";"0";0;0;0;7;2;0;0;8;0;0;1;"Shaggy, Scooby";"Shaggy, Scooby";"Fred";""
131;"Laff-a-Lympics";"ABC";"2";"Siam";6.8;12;"1978-10-28";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Jungle";"Siam";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";""
132;"Laff-a-Lympics";"ABC";"2";"The Moon";6.8;12;"1978-10-28";12;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Moon";"Moon";0;"";"";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"";"Blue Falcon"
133;"The Scooby-Doo Show";"ABC";"3";"Make a Beeline Away from that Feline";8.0;88;"1978-11-04";23;"TV Series";"Cat Creature";"Male";"Animal";"Humanoid";"Cat";"FALSE";1;"";"Urban";"New York";3;"Male";"Theft";"FALSE";"0";0;1;0;0;0;0;0;0;0;1;0;"Scooby";"Shaggy";"Fred";""
134;"The Scooby-Doo Show";"ABC";"3";"The Creepy Creature of Vulture's Claw";7.5;80;"1978-11-11";23;"TV Series";"Mantis";"Male";"Animal";"Humanoid";"Mantis";"FALSE";1;"TRUE";"Rural";"United States";4;"Male";"Natural Resource";"FALSE";"0";0;0;0;0;0;0;0;0;0;1;0;"Scooby";"Daphnie";"Velma";""
135;"The Scooby-Doo Show";"ABC";"3";"The Diabolical Disc Demon";7.5;84;"1978-11-18";23;"TV Series";"Phantom";"Male";"Ghost";"Musician";"Human";"FALSE";1;"";"Urban";"United States";6;"Male";"Smuggling";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;3;"Scooby";"";"Fred";""
136;"The Scooby-Doo Show";"ABC";"3";"Scooby's Chinese Fortune Kooky Caper";7.5;85;"1978-11-25";23;"TV Series";"Moon Monster";"Male";"Ghost";"Demon";"Beast";"FALSE";1;"TRUE";"Urban";"China";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;2;"";"";"Velma";""
137;"The Scooby-Doo Show";"ABC";"3";"A Menace in Venice";7.5;92;"1978-12-02";23;"TV Series";"Ghostly Gondolier";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Urban";"Italy";4;"Male";"Treasure";"FALSE";"0";0;0;0;0;2;0;0;4;0;0;1;"Scooby";"Daphnie";"Scooby";""
138;"The Scooby-Doo Show";"ABC";"3";"Don't Go Near the Fortress of Fear";7.2;83;"1978-12-09";23;"TV Series";"Ghost of Juan Carlos";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"FALSE";"Island";"Puerto Rico";5;"Male";"Treasure";"FALSE";"0";0;0;0;0;1;0;0;3;0;1;1;"Scooby";"Fred, Daphnie, Velma";"Other";""
139;"The Scooby-Doo Show";"ABC";"3";"The Warlock of Wimbledon";6.8;84;"1978-12-16";23;"TV Series";"Anthos, Devil Hound";"Male, Male";"Ancient, Animal";"Warlock, Demon";"Human, Hound";"FALSE";2;"";"Forest";"England";4;"Male,Male";"Competition";"FALSE";"0";0;0;0;0;4;0;0;1;0;0;1;"Scooby";"";"Velma";""
140;"The Scooby-Doo Show";"ABC";"3";"The Beast is Awake in Bottomless Lake";7.1;84;"1978-12-23";23;"TV Series";"Beast of Bottomless Lake";"Male";"Animal";"Humanoid";"Sea-Monster";"FALSE";1;"";"Forest";"Canada";4;"Female";"Smuggling";"FALSE";"0";0;0;0;0;3;0;0;4;0;0;1;"Scooby";"";"";""
141;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Scarab Lives!";7.6;67;"1979-09-22";21;"TV Series";"Blue Scarab";"Male";"Disguised";"Super-Villain";"Human";"FALSE";1;"FALSE";"Urban";"United States";4;"Male";"Competition";"FALSE";"0";0;0;0;0;1;0;0;3;0;0;0;"Shaggy, Scooby";"";"Fred, Other";"Scrappy Doo"
142;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Night Ghoul of Wonderworld";7.6;59;"1979-09-29";21;"TV Series";"Night Ghoul";"Male";"Undead";"Ghoul";"Human";"FALSE";1;"NA";"Urban";"United States";4;"Male";"Theft";"FALSE";"0";1;0;0;0;3;0;0;2;0;0;1;"Shaggy, Scooby";"";"";"Scrappy Doo"
143;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"Strange Encounters of a Scooby Kind";7.6;54;"1979-10-06";21;"TV Series";"Alien";"Male";"Extraterrestrial";"Alien";"Alien";"FALSE";1;"NA";"Forest";"United States";3;"Female";"Smuggling";"FALSE";"0";0;0;0;0;2;0;0;10;0;0;0;"Fred";"";"Velma";"Scrappy Doo"
144;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Neon Phantom of the Roller Disco!";7.4;55;"1979-10-13";21;"TV Series";"Neon Phantom";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"NA";"Urban";"California";3;"Male";"Competition";"FALSE";"0";0;0;0;0;3;0;0;4;0;0;1;"Scooby, Other";"";"";"Scrappy Doo"
145;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"Shiver and Shake, That Demon's a Snake";7.5;51;"1979-10-20";21;"TV Series";"Snake Demon, Clown";"Male, Male";"Animal, Disguised";"Demon, Clown";"Snake, Human";"FALSE";2;"NA";"Coast";"Florida";4;"Male";"Smuggling";"FALSE";"0";0;0;0;0;1;0;0;3;0;0;1;"Scooby";"";"Velma";"Scrappy Doo"
146;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Scary Sky Skeleton";7.4;51;"1979-10-27";21;"TV Series";"Sky Skeleton";"Male";"Undead";"Skeleton";"Human";"FALSE";1;"NA";"Rural";"United States";4;"Male";"Natural Resource";"FALSE";"0";0;0;0;1;4;0;0;8;0;0;0;"Other";"";"Fred";"Scrappy Doo"
147;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Demon of the Dugout";7.5;51;"1979-11-03";21;"TV Series";"Dragon Beast";"Male";"Mythical";"Humanoid";"Dragon";"FALSE";1;"NA";"Urban";"Japan";3;"Male";"Theft";"FALSE";"0";1;0;0;1;0;0;0;3;0;0;1;"Fred, Daphnie";"";"";"Scrappy Doo"
148;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"The Hairy Scare of the Devil Bear";7.3;53;"1979-11-10";21;"TV Series";"Devil Bear";"Male";"Animal";"Demon";"Bear";"FALSE";1;"NA";"Desert";"Arizona";4;"Male";"Treasure";"FALSE";"0";0;0;0;1;1;0;0;2;0;0;1;"Shaggy, Scooby, Other";"";"";"Scrappy Doo"
149;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"Twenty Thousand Screams Under the Sea";7.6;47;"1979-11-17";21;"TV Series";"Sea Beast of the Aztecs";"Male";"Animal";"Humanoid";"Sea-Monster";"FALSE";1;"NA";"Coast";"Mexico";2;"Male";"Treasure";"FALSE";"0";0;0;0;0;3;0;0;6;0;0;1;"Fred";"";"";"Scrappy Doo"
150;"Scooby-Doo and Scrappy-Doo (first series)";"ABC";"1";"I Left My Neck in San Francisco";8.0;52;"1979-11-24";21;"TV Series";"Lady Vampire of the Bat";"Female";"Undead";"Vampire";"Human";"FALSE";1;"FALSE";"Urban";"California";3;"Female";"Theft";"FALSE";"0";0;0;0;0;3;0;0;3;0;0;1;"Velma";"";"Velma";"Scrappy Doo"
